Specific_Cell_Ontology_ID	Cell_Marker
CL:0000815	PSMA2
CL:0000451	SLAMF8
CL:0000763	SLAMF8
CL:0000235	SLAMF8
CL:0000235	SLAMF8
CL:0000510	SLAMF8
CL:0000670	PSMA3
CL:0000814	PSMA3
CL:0000586	PSMA3
CL:0002322	PSMA3
CL:0000057	TCEAL7
CL:0000540	TCEAL7
CL:0000499	TCEAL7
CL:0002322	PSMA4
CL:0000576	PSMA4
CL:0000814	PSMA4
CL:0000815	PSMA4
CL:0000540	PSMA4
CL:0000814	GRIPAP1
CL:0000814	EMC7
CL:0000815	EMC7
CL:0000786	EMC7
CL:0000814	RAD18
CL:0000099	CELF4
CL:0011025	PSMA5
CL:0000586	PSMA5
CL:0000815	PSMA5
CL:0000814	PSMA5
CL:0000451	PSMA6
CL:0000814	PSMA6
CL:0000192	PSMA6
CL:0000814	PSMA7
CL:0000084	PSMA7
CL:0000540	PSMA7
CL:0000576	PSMA7
CL:0000815	PSMA7
CL:0000763	PSMA7
CL:0000499	PSMA7
CL:0000038	PSMA7
CL:0000066	PSMA7
CL:0002322	PSMA7
CL:0000188	PSMA7
CL:0000814	CDC42SE1
CL:0000066	UGGT1
CL:0000814	UGGT1
CL:0000066	KCMF1
CL:0000584	TM9SF3
CL:0000160	TM9SF3
CL:0000155	TM9SF3
CL:0000814	PSMB1
CL:0000786	PSMB1
CL:0000586	PSMB1
CL:0000499	PSMB1
CL:0000815	PSMB1
CL:0000066	PSMB1
CL:0000670	PSMB1
CL:0000815	PSMB1
CL:0002322	PSMB1
CL:0000038	PSMB1
CL:0000837	TCIM
CL:0000127	TCIM
CL:0008019	TCIM
CL:0000814	AGPAT4
CL:0000540	DPYSL5
CL:0000352	DPYSL5
CL:0000066	BDH2
CL:0000127	BDH2
CL:0000128	ANKS1B
CL:0002322	PSMB2
CL:0000586	PSMB2
CL:0000814	PSMB2
CL:0000178	PSMB2
CL:0000814	TMEM167B
CL:0000206	NDUFA4L2
CL:0000192	NDUFA4L2
CL:0001063	NDUFA4L2
CL:0000192	NDUFA4L2
CL:0002410	NDUFA4L2
CL:0000067	PNO1
CL:0002167	SH3GLB2
CL:0000051	C15ORF39
CL:0000023	SPIRE1
CL:0000362	cldni
CL:0000362	cldni
CL:0000815	PSMB3
CL:0000814	PSMB3
CL:0000786	PSMB3
CL:0000815	PSMB3
CL:0011025	PSMB3
CL:0007011	PSMB3
CL:0000115	PSMB3
CL:0000814	STARD7
CL:0000815	STARD7
CL:0000815	STARD7
CL:0000051	MAP3K7CL
CL:0000233	MAP3K7CL
CL:0000192	MAP3K7CL
CL:0000192	MAP3K7CL
CL:0000067	IFT46
CL:0000064	IFT46
CL:0000814	C1GALT1
CL:0000236	C1GALT1
CL:0000138	FDP
CL:0000814	EXOSC5
CL:0000034	SMARCAD1
CL:0000814	SMARCAD1
CL:0000084	DHX33
CL:0001064	PSMB4
CL:0000814	PSMB4
CL:0000815	PSMB4
CL:0000115	SEMA3G
CL:1000413	SEMA3G
CL:0000178	MCCC1
CL:0000077	LXN
CL:0000038	LXN
CL:0000077	LXN
CL:0000064	LXN
CL:0000066	LXN
CL:0011025	LXN
CL:0000222	NCLN
CL:0000178	NCLN
CL:0000814	GPR108
CL:0000502	PSMB5
CL:0000188	PSMB5
CL:0000499	PSMB5
CL:0000163	PSMB5
CL:0002322	PSMB5
CL:0002453	CA10
CL:0002453	CA10
CL:0000576	C11ORF75
CL:0000235	C11ORF75
CL:0000192	PMEPA1
CL:0007011	PMEPA1
CL:0000540	PMEPA1
CL:0000079	PMEPA1
CL:0007011	PMEPA1
CL:0000652	PMEPA1
CL:0000584	PMEPA1
CL:0000623	PMEPA1
CL:0000786	PSMB6
CL:0000814	PSMB6
CL:0000815	PSMB6
CL:0000815	PSMB6
CL:0000746	PSMB6
CL:0002322	PSMB6
CL:0000038	PSMB6
CL:0000051	DUSP22
CL:0000236	DUSP22
CL:0000814	HMCES
CL:0001064	CMC2
CL:0000814	CMC2
CL:0000586	CMC2
CL:0000051	CMC2
CL:0000815	CMC2
CL:0000814	ENY2
CL:0000499	OLFML3
CL:0000235	OLFML3
CL:0000129	OLFML3
CL:0000129	OLFML3
CL:0005019	OLFML3
CL:0000057	OLFML3
CL:0000814	OLFML3
CL:0000632	OLFML3
CL:0000134	OLFML3
CL:0000129	OLFML3
CL:0000125	MRPS22
CL:0000586	MFF
CL:0000814	MFF
CL:0007011	MFF
CL:0000814	XAB2
CL:0001064	PSMB7
CL:0000814	PSMB7
CL:0000188	PSMB7
CL:0000586	PSMB7
CL:0000775	PSMB7
CL:0000576	PSMB7
CL:0002322	PSMB7
CL:0000540	PSMB7
CL:0000216	SMYD2
CL:0000064	SMYD2
CL:0000814	SMYD2
CL:0000138	C5ORF15
CL:0000064	C5ORF15
CL:0000178	NIT2
CL:0000814	NIT2
CL:0000137	OF45
CL:0000137	OF45
CL:0000137	OF45
CL:0000814	OTUD7B
CL:0000814	PSMB8
CL:0000576	PSMB8
CL:0000576	PSMB8
CL:0000084	PSMB8
CL:0000786	PSMB8
CL:0000236	PSMB8
CL:0000127	RGMA
CL:0000099	RGMA
CL:0005006	RGMA
CL:0000127	RGMA
CL:0000127	RGMA
CL:0000127	RGMA
CL:0000066	WDR93
CL:0000066	C14ORF132
CL:0000540	C14ORF132
CL:0000164	PYY
CL:0000171	PYY
CL:0000576	ATXN7L3
CL:0000576	PSMB9
CL:0000084	PSMB9
CL:0000451	PSMB9
CL:0000814	PSMB9
CL:0011025	PSMB9
CL:1000398	PSMB9
CL:0000236	PSMB9
CL:0007011	PSMB9
CL:0000786	PSMB9
CL:0000451	MDS010
CL:0000814	MDS010
CL:0000586	PSMG2
CL:0000814	PSMG2
CL:0000216	BBX
CL:0000814	BBX
CL:0000576	PSMB10
CL:0000064	PSMB10
CL:0000814	PSMB10
CL:0000129	PSMB10
CL:0000084	CDC42SE2
CL:0000738	CDC42SE2
CL:0000814	CDC42SE2
CL:0000023	KIF15
CL:0011020	KIF15
CL:0000066	KIF15
CL:0000586	TOMM22
CL:0000814	TOMM22
CL:0001064	TOMM22
CL:0000079	CHPT1
CL:0000236	CHPT1
CL:0000576	CHPT1
CL:0000815	TULP4
CL:0000682	TULP4
CL:0000784	TULP4
CL:0000814	COQ8A
CL:0000814	CTNNBIP1
CL:0000623	BAAT
CL:0000814	PSMC1
CL:0001064	ACN9
CL:0000814	CCDC47
CL:0000057	ACKR3
CL:0000192	ACKR3
CL:0000499	ACKR3
CL:0000077	ACKR3
CL:0000057	ACKR3
CL:0000233	ACKR3
CL:0000115	ACKR3
CL:0007011	ACKR3
CL:0000057	ACKR3
CL:0000646	ACKR3
CL:0000540	ACKR3
CL:0000814	PSMC2
CL:0000815	PSMC2
CL:0000815	PSMC2
CL:0000051	CABP4
CL:0000066	CABP4
CL:0002179	AKR1B10
CL:0000584	AKR1B10
CL:0000622	AKR1B10
CL:0000160	AKR1B10
CL:0000646	AKR1B10
CL:0000066	AKR1B10
CL:0000814	COQ9
CL:0000158	CCNL1
CL:0000066	CCNL1
CL:0000499	CCNL1
CL:0000057	CCNL1
CL:0000576	CCNL1
CL:0000814	CCNL1
CL:0000066	CCNL1
CL:0000236	CCNL1
CL:0000814	CIAPIN1
CL:0011025	PSMC3
CL:0000815	PSMC3
CL:0000586	PSMC3
CL:0000814	PSMC3
CL:0000165	PDXP
CL:0002204	PDXP
CL:0000679	SCL17A7
CL:0008030	SCL17A7
CL:0000679	SCL17A7
CL:0008030	SCL17A7
CL:0000679	SCL17A7
CL:0008030	SCL17A7
CL:0008030	SCL17A7
CL:0008030	SCL17A7
CL:0008030	SCL17A7
CL:0000540	SCL17A7
CL:0008030	SCL17A7
CL:0000099	SCL17A7
CL:0000679	SCL17A7
CL:0000540	SCL17A7
CL:0000679	SCL17A7
CL:0000540	SCL17A7
CL:0008030	SCL17A7
CL:0000077	RSRP1
CL:0000066	RSRP1
CL:0000066	RSRP1
CL:0000814	RSRP1
CL:0000057	RSRP1
CL:0000586	RARS2
CL:0000814	PSMC4
CL:0005006	TWSG1
CL:0000077	TWSG1
CL:0000499	TWSG1
CL:0000814	PSMC5
CL:0000586	PSMC5
CL:0000057	ASD4
CL:0000746	ASD4
CL:0000360	PSMC6
CL:0000814	PSMC6
CL:0000586	PSMC6
CL:0005006	PCBP4
CL:0000586	PSMD1
CL:0000814	PSMD1
CL:0000815	PSMD1
CL:0000814	PSMD2
CL:0000815	PSMD2
CL:0000540	SLC17A6
CL:0000540	SLC17A6
CL:0000679	SLC17A6
CL:0000679	SLC17A6
CL:0000740	SLC17A6
CL:0000679	SLC17A6
CL:0000099	SLC17A6
CL:0008030	SLC17A6
CL:0000679	SLC17A6
CL:0000679	SLC17A6
CL:0000576	AGTRAP
CL:0000775	AGTRAP
CL:0000576	AGTRAP
CL:0000815	AGTRAP
CL:0000163	AGTRAP
CL:0000814	AGTRAP
CL:0000499	PLSCR4
CL:0000814	PSMD3
CL:0000034	CPA6
CL:0000586	PITHD1
CL:0000051	PITHD1
CL:0000814	PITHD1
CL:0000586	RPGRIP1
CL:0000815	BACH1
CL:0000576	BACH1
CL:0000235	BACH1
CL:0011025	PSMD4
CL:0000623	PSMD4
CL:0000814	PSMD4
CL:0000623	PSMD4
CL:0000815	PSMD4
CL:0001064	PSMD4
CL:0002167	ANO2
CL:0000066	TIGAR
CL:0000178	PNPLA2
CL:0000128	PNPLA2
CL:0000814	PNPLA2
CL:0000136	PNPLA2
CL:0000771	CYSLTR2
CL:0000771	CYSLTR2
CL:0002167	NAT14
CL:0000064	NAT14
CL:0000099	NAT14
CL:0000586	PDSS2
CL:0000814	REXO4
CL:0000584	RAB25
CL:0000066	RAB25
CL:0002217	RAB25
CL:0000151	PGLYRP4
CL:0000763	CAMK1D
CL:0000236	CAMK1D
CL:0000066	CAMK1D
CL:0000178	CAMK1D
CL:0000023	GOPC
CL:0000066	GOPC
CL:0000235	LPAR5
CL:0000584	LPAR5
CL:0000129	LPAR5
CL:0000912	NUP107
CL:0000912	NUP107
CL:0000814	NUP107
CL:0000178	NUP107
CL:0000057	CD248
CL:0000115	CD248
CL:0000057	CD248
CL:0000499	CD248
CL:0008034	CD248
CL:0000066	TEM3
CL:0000057	TEM3
CL:0000115	TEM3
CL:0000163	CD177
CL:0000815	CD177
CL:0000775	CD177
CL:0000763	CD177
CL:0000815	CD177
CL:0000775	CD177
CL:0000775	CD177
CL:0005010	RHBG
CL:0000236	LYRM4
CL:0000814	MRPL47
CL:0000815	PSMD7
CL:0000814	PSMD7
CL:0000814	CHMP1B
CL:0000451	CHMP1B
CL:0000057	CHMP1B
CL:0000079	CHMP1B
CL:0000138	CHMP1B
CL:0000160	CHMP1B
CL:0000192	CHMP1B
CL:0000646	CHMP1B
CL:0000235	CHMP1B
CL:0000352	MAN1C1
CL:0000775	APMAP
CL:0000235	APMAP
CL:0000623	APMAP
CL:0000814	APMAP
CL:0000815	PSMD8
CL:0011025	PSMD8
CL:0000586	PSMD8
CL:0002322	PSMD8
CL:0000786	PSMD8
CL:0000814	PSMD8
CL:0000128	RTN4
CL:0000646	RTN4
CL:0000160	RTN4
CL:0000235	RTN4
CL:0000128	RTN4
CL:0000128	RTN4
CL:0000115	RTN4
CL:0000128	RTN4
CL:0000192	RTN4
CL:0000499	RTN4
CL:0005010	RTN4
CL:0000576	RTN4
CL:0000128	RTN4
CL:0000127	RTN4
CL:0000128	RTN4
CL:0000128	RTN4
CL:0000066	RTN4
CL:0000057	RTN4
CL:0000814	LYRM1
CL:0000501	PSMD9
CL:0000814	PSMD9
CL:0000814	SMIM8
CL:0000451	SLURP1
CL:0000127	SLC44A2
CL:0007011	SLC44A2
CL:0007011	SLC44A2
CL:0000814	SLC44A2
CL:0007011	SLC44A2
CL:0000192	JPH2
CL:0000746	JPH2
CL:0000670	PSMD10
CL:0000586	PSMD10
CL:0000837	GJC2
CL:0000128	GJC2
CL:0000586	SALL4
CL:0000016	SALL4
CL:0000034	SALL4
CL:0002322	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000586	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000034	SALL4
CL:0000815	PSMD11
CL:0000815	PSMD11
CL:0000814	DOLPP1
CL:0000815	CORO1B
CL:0000815	CORO1B
CL:0000235	ZMIZ1
CL:0007011	ZMIZ1
CL:0000586	PSMD12
CL:0000814	PSMD12
CL:0000178	ACTR3B
CL:0000814	SLC39A10
CL:0000066	FAM219B
CL:0000128	NIPAL3
CL:0000814	NIPAL3
CL:0000216	NIPAL3
CL:0000115	RALGAPA2
CL:0000814	THOC2
CL:0000164	ADAMTSL3
CL:0000586	PSMD13
CL:0000814	PSMD13
CL:0000542	MCOLN1
CL:0000510	MCOLN1
CL:0000051	ATP10A
CL:0000352	ATP8B2
CL:0000814	BAD
CL:0000786	PSME1
CL:0000236	PSME1
CL:0000451	PSME1
CL:0000576	PSME1
CL:0000586	PSME1
CL:0000084	PSME1
CL:0000814	PSME1
CL:0000576	PSME1
CL:0011025	ATP10D
CL:0000115	ATP10D
CL:0000084	PSME2
CL:0000236	PSME2
CL:0000235	PSME2
CL:0000584	PSME2
CL:0000815	PSME2
CL:0000814	PSME2
CL:0000786	PSME2
CL:0011025	PSME2
CL:0000451	PSME2
CL:0000235	PSME2
CL:0000057	ADGRG6
CL:0000138	ADGRG6
CL:0000540	ADGRG6
CL:0000066	C13ORF1
CL:0000034	THAP11
CL:0000034	THAP11
CL:0000584	TTC7A
CL:0000814	TTC7A
CL:0000163	ARFGEF3
CL:0000155	ARFGEF3
CL:0000502	ARFGEF3
CL:0000158	ARFGEF3
CL:0000066	ARFGEF3
CL:0000155	ERGIC1
CL:0000814	ERGIC1
CL:0000160	ERGIC1
CL:0000814	PPP4R3B
CL:0000127	NHSL1
CL:0000127	NHSL1
CL:0000814	LYRM2
CL:0000502	SNX14
CL:0000814	SNX14
CL:0000051	LINC00869
CL:0000814	LINC00869
CL:0000510	PTAFR
CL:0000129	PTAFR
CL:0000129	PTAFR
CL:0005006	PTAFR
CL:0000576	PTAFR
CL:0000763	PTAFR
CL:0001056	PTAFR
CL:0000235	PTAFR
CL:0000235	PTAFR
CL:0000235	PTAFR
CL:0000814	PTBP1
CL:0000173	BCNS
CL:0000057	BCNS
CL:0000162	BCNS
CL:0000178	BCNS
CL:0000644	BCNS
CL:0000037	PTEN
CL:0000763	PTEN
CL:0000775	PTEN
CL:0000814	PTEN
CL:0000037	PTEN
CL:0000115	PTEN
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000912	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000940	SLC4A10
CL:0000814	SLC4A10
CL:0000814	PTGDR
CL:0000623	PTGDR
CL:0000034	PTGDR
CL:0000623	PTGDR
CL:0000542	PTGDR
CL:0000178	DANCR
CL:0001064	DANCR
CL:0002322	DANCR
CL:0000814	BAG1
CL:0000158	BAG1
CL:0000584	BAG1
CL:0000623	PTGDS
CL:0000097	PTGDS
CL:0000129	PTGDS
CL:0000128	PTGDS
CL:0000499	PTGDS
CL:0000128	PTGDS
CL:0000057	PTGDS
CL:0000623	PTGDS
CL:0000798	PTGDS
CL:0000235	PTGDS
CL:0000115	PTGDS
CL:0000623	PTGDS
CL:0000128	PTGDS
CL:0000235	PTGDS
CL:0000127	PTGDS
CL:0000128	PTGDS
CL:0001069	PTGDS
CL:0000192	PTGDS
CL:0000148	PTGDS
CL:0000178	PTGDS
CL:0000097	PTGDS
CL:0000216	PTGDS
CL:0000317	PTGER2
CL:0000127	PBXIP1
CL:0000051	PBXIP1
CL:0000814	PBXIP1
CL:0000940	PBXIP1
CL:0000127	PBXIP1
CL:0000155	PTGER3
CL:0000171	PTGER3
CL:0000077	PTGER3
CL:0005010	PTGER3
CL:0000171	PTGER3
CL:0000057	PTGER3
CL:0000171	PTGER3
CL:0000171	PTGER3
CL:0000681	CBX8
CL:0000814	CBX8
CL:0000540	CBX8
CL:0000681	CBX8
CL:0000129	RCN3
CL:0000057	RCN3
CL:0000788	ZNF286A
CL:0000115	ZNF286A
CL:0007011	JPH3
CL:0000169	JPH3
CL:0000814	PTGER4
CL:0005019	PTGER4
CL:0000051	PTGER4
CL:0000166	GJD2
CL:0000169	GJD2
CL:0002275	FP
CL:0000844	AICDA
CL:0000844	AICDA
CL:0000236	AICDA
CL:0000844	AICDA
CL:0000844	AICDA
CL:0005006	PTGFRN
CL:0000360	MRS2
CL:0000057	RHOJ
CL:0000115	RHOJ
CL:0000115	RHOJ
CL:0000115	RHOJ
CL:0000187	PTGIR
CL:0000066	TMEM27
CL:0000077	PTGIS
CL:0000057	PTGIS
CL:0011025	PTGIS
CL:0000115	PTGIS
CL:0000546	PTGIS
CL:0000912	PTGIS
CL:0000158	S100A14
CL:0000066	S100A14
CL:0000584	S100A14
CL:0000079	S100A14
CL:0000158	S100A14
CL:0000646	S100A14
CL:0000646	S100A14
CL:0000646	S100A14
CL:0000066	S100A14
CL:0000312	S100A14
CL:0005006	C1ORF133
CL:0000814	CYP20A1
CL:0000066	CYP20A1
CL:0000064	SPC25
CL:0011020	SPC25
CL:0000636	SPC25
CL:0000301	pgc
CL:0000066	NMRAL1
CL:0000814	NMRAL1
CL:0000047	HT017
CL:0000210	HT017
CL:0000814	MIF4GD
CL:0000235	MIF4GD
CL:0000784	MIF4GD
CL:0000446	PTH
CL:0000235	TMIGD3
CL:0000129	TMIGD3
CL:0000127	RHBDD2
CL:0000540	RHBDD2
CL:0008019	RHBDD2
CL:0000815	RHBDD2
CL:0000815	RHBDD2
CL:0000097	RHBDD2
CL:0011025	RHBDD2
CL:0011025	C3ORF14
CL:0000540	C3ORF14
CL:0000163	C3ORF14
CL:0000066	WDR18
CL:0000034	WDR18
CL:0000235	SLC24A3
CL:0000121	SLC24A3
CL:0000097	SLC24A3
CL:0000097	SLC24A3
CL:0002204	PTGS1
CL:0000129	PTGS1
CL:0002543	PTGS1
CL:0000233	PTGS1
CL:0000129	PTGS1
CL:0000097	PTGS1
CL:0000097	PTGS1
CL:0000097	PTGS1
CL:0001056	PTGS1
CL:0000235	PTGS1
CL:0000097	PTGS1
CL:1000850	PTGS2
CL:0000097	PTGS2
CL:0000097	PTGS2
CL:0000510	PTGS2
CL:0000576	PTGS2
CL:0000775	PTGS2
CL:0000077	PTGS2
CL:0000775	PTGS2
CL:0000235	PTGS2
CL:0000077	PTGS2
CL:0000775	PTGS2
CL:0000499	PTGS2
CL:0000763	PTGS2
CL:0000775	PTGS2
CL:0000233	PTGS2
CL:0000057	PTGS2
CL:0000192	PTGS2
CL:0000057	PTGS2
CL:0000646	PTHLH
CL:0000138	PTHLH
CL:0000145	PTHLH
CL:0000351	PTHLH
CL:0000128	NDRG2
CL:0000127	NDRG2
CL:0007011	NDRG2
CL:0000127	NDRG2
CL:0000079	NDRG2
CL:0000127	NDRG2
CL:0000127	NDRG2
CL:0000158	NDRG2
CL:0007011	NDRG2
CL:0007011	NDRG2
CL:0000127	NDRG2
CL:0000192	NDRG2
CL:0000097	NDRG2
CL:0000814	BIRC6
CL:0000066	BIRC6
CL:0000066	PLEKHG5
CL:0000767	PLEKHG5
CL:0000092	PTH1R
CL:0000062	PTH1R
CL:0000062	PTH1R
CL:0002326	PTH1R
CL:0000034	ELOABP1
CL:0000034	ELOABP1
CL:0000034	ELOABP1
CL:0000236	ELOABP1
CL:0000034	ELOABP1
CL:0000097	PPM1H
CL:0000097	PPM1H
CL:0000235	PPM1H
CL:0000814	ISY1
CL:0000127	MYORG
CL:0000210	STRIP2
CL:0011025	STRIP2
CL:0000236	SCAF4
CL:0002627	C3ORF3
CL:0002627	C3ORF3
CL:0000121	SLC12A5
CL:0000540	SLC12A5
CL:0000099	SLC12A5
CL:0000586	PTK2
CL:0007011	PTK2
CL:0000187	PTK2
CL:0005006	PTK2
CL:0000703	ERMN
CL:0000703	ERMN
CL:0000128	ERMN
CL:0000128	ERMN
CL:0000128	ERMN
CL:0000066	GRAMD1B
CL:0000066	SHROOM4
CL:0000115	SHROOM4
CL:0000236	PLEKHG1
CL:0000057	PLEKHG1
CL:0000216	PLEKHG1
CL:0000057	CRACD
CL:0000066	NLN
CL:0000576	ESYT2
CL:0000034	ARID1B
CL:0000077	HEG1
CL:0000145	HEG1
CL:0000814	HEG1
CL:0000540	NWD2
CL:0000556	MKL2
CL:0000165	MKL2
CL:0002038	MKL2
CL:0000115	MKL2
CL:0005006	KIDINS220
CL:0000127	ADGRB1
CL:0000121	ADGRB1
CL:0000067	CFAP92
CL:0000352	AARS2
CL:0000067	AARS2
CL:0011025	AARS2
CL:0000051	AARS2
CL:0000066	MAVS
CL:0002144	ZNF608
CL:0000164	ZNF608
CL:0000051	ZNF608
CL:0000115	MTUS1
CL:0000128	MTUS1
CL:0002204	XPO5
CL:0000165	XPO5
CL:0000115	CASKIN2
CL:0000115	ARHGAP31
CL:0000128	SERINC1
CL:0000814	SERINC1
CL:0000066	STARD9
CL:0000051	HECW2
CL:0000115	HECW2
CL:0000216	SRGAP1
CL:0000099	SRGAP1
CL:0000216	NYNRIN
CL:0000051	NYNRIN
CL:0000216	RTL9
CL:0000066	PTK6
CL:0002258	NUFIP2
CL:0000650	MIB1
CL:0000155	KIAA1324
CL:0000079	KIAA1324
CL:0000540	KIAA1324
CL:0000160	KIAA1324
CL:0000163	KIAA1324
CL:0000584	KIAA1324
CL:0002038	KIAA1324
CL:0011025	KIAA1324
CL:0000158	KIAA1324
CL:0000158	KIAA1324
CL:0000746	ALPK3
CL:0000814	WDR35
CL:0000499	PTK7
CL:0000784	PTK7
CL:0000034	PTK7
CL:0000066	ZNF398
CL:0000178	ZNF398
CL:0000066	PDP2
CL:0000066	IGSF9
CL:0000216	TAOK1
CL:0000097	AADACL1
CL:0000235	AADACL1
CL:0000236	MICAL3
CL:0000788	MICAL3
CL:0000236	MICAL3
CL:0000236	MICAL3
CL:0000066	MICAL3
CL:0000236	MICAL3
CL:0000127	SEMA6A
CL:0000127	SEMA6A
CL:0000127	SEMA6A
CL:0000814	STAMBPL1
CL:0000815	STAMBPL1
CL:0000784	STAMBPL1
CL:0000066	IFT80
CL:0000067	IFT80
CL:0000066	CEP126
CL:0000129	SIPA1L2
CL:0000057	SIPA1L2
CL:0000057	PTMA
CL:1000398	PTMA
CL:0000034	PTMA
CL:0000670	PTMA
CL:0000066	PTMA
CL:0000077	PTMA
CL:0000236	PTMA
CL:0000115	PTMA
CL:0000501	PTMA
CL:0000814	PTMA
CL:0000115	PTMA
CL:0000079	PTMA
CL:0000451	PTMA
CL:0000138	PTMA
CL:0000584	PTMA
CL:0000775	PTMA
CL:0000576	PTMA
CL:0000077	PTMA
CL:0000540	PTMA
CL:0000084	PTMA
CL:0000127	PTMA
CL:0000192	PTMA
CL:0000097	PTMA
CL:0000134	PTMA
CL:0002167	CARNS1
CL:0000128	CARNS1
CL:0005006	DOCK6
CL:0000352	DOCK6
CL:0000115	DOCK6
CL:0000057	PCDH10
CL:0000067	KIF17
CL:0000236	CCDC191
CL:0000236	CCDC191
CL:0000216	PREX1
CL:0000814	PREX1
CL:0000127	PREX1
CL:0000233	PREX1
CL:0000128	PREX1
CL:0000216	TMEM181
CL:0000814	TMEM181
CL:0000099	ARHGAP21
CL:0000128	ARHGAP21
CL:0000066	CRAMP1
CL:0000158	CRAMP1
CL:0000178	CFAP97
CL:0000586	CFAP97
CL:0000814	CFAP97
CL:0000066	RIC1
CL:0000510	RIC1
CL:0000814	WDFY1
CL:0002167	WDFY1
CL:0000763	WDFY1
CL:0001064	WDFY1
CL:0000815	WDFY1
CL:0000767	PDZD4
CL:0000066	ADGRB2
CL:0000115	FNIP2
CL:0000051	USP36
CL:0000814	USP36
CL:0000066	TRMT9B
CL:0000067	TRMT9B
CL:0000352	PITPNM2
CL:0000837	PITPNM2
CL:0000064	SLAIN2
CL:0000216	JCAD
CL:0000115	ZBTB2
CL:0001058	ZFAT
CL:0000784	ZFAT
CL:0000066	NYAP2
CL:0000740	DPP10
CL:0000134	PTMS
CL:0011025	PTMS
CL:0000499	PTMS
CL:0000192	PTMS
CL:0000128	LRRN1
CL:0000128	LRRN1
CL:0000128	LRRN1
CL:0000814	CCDC146
CL:0002453	PTN
CL:0002564	PTN
CL:0002085	PTN
CL:0000134	PTN
CL:0000540	PTN
CL:0000186	PTN
CL:0000038	PTN
CL:0000540	PTN
CL:0011026	PTN
CL:0000192	PTN
CL:0002319	PTN
CL:0000127	PTN
CL:0000127	PTN
CL:0000746	PTN
CL:0000066	PTN
CL:0011020	PTN
CL:0000115	PTN
CL:0000148	PTN
CL:0000499	PTN
CL:0000650	PTN
CL:0000746	MYH7B
CL:0000502	POGK
CL:0000814	POGK
CL:0000814	PHF12
CL:0000066	UVSSA
CL:0000763	GRAMD1A
CL:0002204	GRAMD1A
CL:0000165	GRAMD1A
CL:0000814	GRAMD1A
CL:0000814	CALCOCO1
CL:0000051	ZBTB4
CL:0000216	CAMSAP3
CL:0000501	PLEKHA4
CL:0000178	PLEKHA4
CL:0000540	PLEKHA4
CL:0000023	EPB41L5
CL:0000586	EPB41L5
CL:0000066	KIAA1549
CL:0000084	RNF213
CL:0000129	RNF213
CL:0000066	RNF213
CL:0000814	RNF213
CL:0000066	ZFP14
CL:0000066	ALS2
CL:0000160	QSOX1
CL:0000576	QSOX1
CL:0000066	QSOX1
CL:0000814	QSOX1
CL:0005006	QSOX1
CL:0002370	QSOX1
CL:0000814	ZDBF2
CL:0000158	ZSWIM6
CL:0002453	LRRC4C
CL:0000236	LRRC4C
CL:0000099	MAGEE1
CL:0000540	MAGEE1
CL:0000051	MAGEE1
CL:0005006	SHTN1
CL:0000216	SHTN1
CL:0002453	SHTN1
CL:0011020	SHTN1
CL:0000576	SHTN1
CL:0000128	SHTN1
CL:0000236	CPNE5
CL:0000236	CPNE5
CL:0000127	CPNE5
CL:0000740	CPNE5
CL:0000236	CPNE5
CL:0000216	CPNE5
CL:0000127	CPNE5
CL:0000786	CPNE5
CL:0000127	CPNE5
CL:0000099	CPNE5
CL:0000814	PTPN1
CL:0000815	PTPN1
CL:0002167	CWC22
CL:0000814	CWC22
CL:0000216	GBA2
CL:0000990	WDFY4
CL:0000236	WDFY4
CL:0000510	WDFY4
CL:0000236	WDFY4
CL:0000236	WDFY4
CL:0000235	DENND1A
CL:0000066	MEAK7
CL:0000814	MIER1
CL:0007011	SLC7A14
CL:0000066	SLC7A14
CL:0000814	PTPN2
CL:0000171	PTPN2
CL:0000066	PTPN2
CL:0002144	PRX
CL:0000623	PRX
CL:0000623	PRX
CL:0000814	EPG5
CL:0000171	EPG5
CL:0002248	NCOA5
CL:0000067	WDR19
CL:0000178	WDR19
CL:0000066	ANKRD36B
CL:0000814	ANKRD36B
CL:0000784	ANKRD36B
CL:0000814	ZFYVE28
CL:0000066	GBA3
CL:0000584	GBA3
CL:0000099	PTPN3
CL:0000066	PTPN3
CL:0000814	PTPN4
CL:0000623	PTPN4
CL:0000099	PTPN4
CL:0000542	PTPN4
CL:0000814	ANKRA2
CL:0000023	ANKRA2
CL:0000236	PTPN6
CL:0000815	PTPN6
CL:0000178	PTPN6
CL:0011025	PTPN6
CL:0000576	PTPN6
CL:0011025	PTPN6
CL:0000738	PTPN6
CL:0000129	PTPN6
CL:0000576	PTPN6
